KabKot,NamaProv,Produk,CV_Post-2,CV_Post-Intervention,CV_Pre-Intervention,Mean_Price_Post-2,Mean_Price_Post-Intervention,Mean_Price_Pre-Intervention,Variance_Post-2,Variance_Post-Intervention,Variance_Pre-Intervention,Variance_Change_Post1,Variance_Change_Post2,Price_Change_Post1,Pre_Event_Avg,Peak_Price,Post_Event_Avg,Days_to_Peak,Price_Spike,Recovery_Level,Cluster,Probability,Cluster_Label
Aceh Barat,Aceh,Minyak Goreng Curah,0.07931994687447538,0.032597338230329,0.03428394701420111,16592.409090909092,13136.5,15061.320002480157,1732142.91991342,183368.02941176505,266629.1955107132,-31.227325252010036,549.6448810099726,-12.779889160865023,15075.0,15300.0,12664.4,0.0,1.4925373134328357,-15.990713101160864,0,0.9999999424221578,High Success
Aceh Barat Daya,Aceh,Minyak Goreng Curah,0.08478788685665405,0.06499218169692672,0.04593262708745435,14921.636363636364,13003.5,15796.320002480157,1600665.2900432905,714237.6764705882,526446.7111357151,35.6714101090588,204.0507721266109,-17.680193880863776,15075.0,16828.0,12447.0,61.0,11.628524046434494,-17.432835820895523,3,0.9999999975471408,Moderate Success
Aceh Besar,Aceh,Minyak Goreng Curah,0.0842465931237997,0.06611609527818701,0.03076102034580488,15413.545454545454,14869.777777777777,15533.153335813491,1686202.7359307338,966547.8300653595,228307.79136884928,323.35297637907814,638.5655679207811,-4.270707587146676,15075.0,16074.0,13701.4,61.0,6.626865671641791,-9.111774461028196,3,0.9999179401430872,Moderate Success
Aceh Jaya,Aceh,Minyak Goreng Curah,0.044209270956068254,0.036900350929006495,0.02623332349552771,15727.954545454546,14299.944444444445,15365.486669146825,483471.854978354,278438.761437909,162479.76036686535,71.36827430642325,197.55820287198605,-6.934646768084075,15075.0,15748.0,13872.0,61.0,4.464344941956883,-7.980099502487562,3,0.9999999109654927,Moderate Success
Aceh Selatan,Aceh,Minyak Goreng Curah,0.07858625951808854,0.04477487468525058,0.04407561965600023,15486.5,12362.0,14814.486669146825,1481152.5476190504,306369.9999999998,426353.73164662777,-28.14182748752703,247.39992585468102,-16.554651699504788,15075.0,14571.0,11892.8,61.0,-3.343283582089552,-21.109121061359872,3,0.9999999005931436,Moderate Success
Aceh Singkil,Aceh,Minyak Goreng Curah,0.07967090890674708,0.03677888275994592,0.025240313047814798,15987.772727272728,12990.166666666666,15177.486669146825,1622465.5173160168,228258.26470588217,146753.745485912,55.5382889548086,1005.570090864747,-14.411608787155766,15075.0,15220.0,12636.0,61.0,0.9618573797678276,-16.17910447761194,3,0.9999992320276432,Moderate Success
Aceh Tamiang,Aceh,Minyak Goreng Curah,0.10116351819881851,0.08290878510712131,0.04828477815854589,14368.90909090909,11742.333333333334,15900.986669146825,2112980.2770562777,947785.1764705896,589479.393179365,60.78342812947161,258.4485397631782,-26.15342948423858,15075.0,16560.0,12738.8,0.0,9.850746268656717,-15.497180762852409,0,1.0,High Success
Aceh Tengah,Aceh,Minyak Goreng Curah,0.0675156401468654,0.04346439836630941,0.030239396310395877,15839.636363636364,13668.222222222223,15503.986669146825,1143665.9567099577,352932.3006535949,219802.6915424595,60.56777930101853,420.3148099253528,-11.84059613891311,15075.0,16049.0,13066.0,0.0,6.461028192371476,-13.32669983416252,0,0.9999999995757891,High Success
Aceh Tenggara,Aceh,Minyak Goreng Curah,0.03040527218598698,0.03517037899438265,0.039255998753361825,15140.136363636364,13450.0,15576.986669146825,211912.88528138518,223768.35294117642,373920.22710793593,-40.156125098687596,-43.32671251287662,-13.654673489319505,15075.0,16560.0,12991.2,0.0,9.850746268656717,-13.822885572139299,0,0.9999999999989599,High Success
Aceh Timur,Aceh,Minyak Goreng Curah,0.09162930612298846,0.041953853613652184,0.02439645786072356,16345.727272727272,13097.111111111111,15214.653335813491,2243248.0173160173,301921.98692810425,137777.3012646819,119.13768389764468,1528.1695146623224,-13.917781614635519,15075.0,15241.0,12487.2,30.0,1.101160862354892,-17.16616915422885,1,0.9999071646472093,High Success
Aceh Utara,Aceh,Minyak Goreng Curah,0.05914512834051825,0.05699006488776166,0.03808208805822121,16565.18181818182,13774.0,15205.486669146825,959909.679653679,616195.4117647064,335306.6413192457,83.77071487171239,186.27815896427424,-9.414277229622835,15075.0,15948.0,13140.2,61.0,5.791044776119403,-12.83449419568822,3,0.9999995356994326,Moderate Success
Agam,Sumatera Barat,Minyak Goreng Curah,0.05637786114793526,0.05180612935944891,0.038553446847921904,15216.772727272728,14153.555555555555,15809.611669146825,735973.7077922088,537642.2614379084,371508.56347326335,44.718672541878384,98.10410314947563,-10.474995516955921,16246.25,16600.0,13484.8,0.0,2.1774255597445564,-16.99746095252751,0,0.9999998104407732,High Success
Alor,Nusa Tenggara Timur,Minyak Goreng Curah,0.05380468866798907,0.058015413350014436,0.2124739994714603,17708.875560802833,16211.082067777901,18905.87208581349,907866.9742219051,884526.3814660804,16136339.257277524,-94.51841977685764,-94.37377363138634,-14.253719721597477,19968.4375,25000.0,15535.016819291817,30.0,25.197577426876787,-22.20214115755518,1,0.9999999999981579,High Success
Ambon,Maluku,Minyak Goreng Curah,0.0721970255671658,0.0632007677878803,0.060813327019411514,17988.090909090908,14885.555555555555,15138.720005580357,1686587.0389610394,885064.2614379105,847570.5162600005,4.423672657156044,98.99076319965599,-1.6722975914177813,15877.440011160716,15200.0,14393.2,61.0,-4.2666828574664635,-9.348106559479358,3,0.9999990603310006,Moderate Success
Asahan,Sumatera Utara,Minyak Goreng Curah,0.10011326651264532,0.04109898778420047,0.008823423884495392,16954.409090909092,14045.777777777777,16014.361669146825,2881035.3008658034,333237.47712418257,19966.11425451396,1569.0151767955747,14329.624433379451,-12.292615416334138,16051.75,16207.0,13569.6,30.0,0.9671842633980718,-15.463422991262632,4,1.0,Low Impact
Badung,Bali,Minyak Goreng Curah,0.10439981976908767,0.03764911914503978,0.08799180831062361,18360.636363636364,15164.0,16289.404675099206,3674302.909090905,325939.6470588232,2054446.8533973773,-84.13491950303673,78.84633535371431,-6.908814026945718,15415.102678571428,19021.2,14749.0,0.0,23.39327474244734,-4.321104390030294,0,1.0,High Success
Balangan,Kalimantan Selatan,Minyak Goreng Curah,0.06459144291245343,0.05679577124513909,0.03134166485708024,15914.878787878786,13432.333333333334,16991.90333581349,1056712.009740259,582015.9999999994,283614.33768581506,105.21388472424498,272.5876548987708,-20.948624366157517,17237.5,17300.0,12353.2,0.0,0.36258158085569253,-28.33531544597534,0,0.9999996782149776,High Success
Balikpapan,Kalimantan Timur,Minyak Goreng Curah,0.07173387118964605,0.059188557891597694,0.07600675473456667,17550.0,14795.388888888889,17847.466357518755,1584903.3333333312,766881.5457516334,1840168.2095460598,-58.32546493449038,-13.871822960994335,-17.10090052834918,17263.27187674386,19540.0,14477.6,0.0,13.18827705148538,-16.13640737765687,0,0.9999999999999964,High Success
Banda Aceh,Aceh,Minyak Goreng Curah,0.07529395485438226,0.04001598392773687,0.030791235893084596,15076.454545454546,14700.5,15539.986669146825,1288601.5930735925,346043.9117647052,228957.8433281742,51.13870166426532,462.81172740895784,-5.402106752211998,15075.0,16065.0,14016.4,61.0,6.567164179104477,-7.022222222222224,3,0.9999999683585307,Moderate Success
Bandar Lampung,Lampung,Minyak Goreng Curah,0.1043757527318136,0.05530868491138466,0.09843151115596191,17216.863636363636,13815.888888888889,18540.810004340277,3229292.028138529,583907.8692810455,3330624.8057571873,-82.46851857129853,-3.0424555009468013,-25.483898030050018,21304.980003720237,18724.0,13020.0,30.0,-12.114444619377961,-38.887527715461495,1,1.0,High Success
Bandung,Jawa Barat,Minyak Goreng Curah,0.14652435670441957,0.05143881216520723,0.14863295208136973,16698.727272727272,15241.666666666666,20519.986669146823,5986684.761099368,614676.742857143,9302171.794259382,-93.39211577196977,-35.64207484542577,-25.722823740506932,23300.0,23900.0,14659.6,0.0,2.575107296137339,-37.08326180257511,0,0.999999998144836,High Success
Bandung Barat,Jawa Barat,Minyak Goreng Curah,0.09912930569740518,0.030309505326388795,0.16670499028428104,17591.545454545456,14358.444444444445,19002.32000248016,3040969.8787878742,189396.73202614364,10034840.084052378,-98.11260836804827,-69.69588101737007,-24.438466236910024,23300.0,17850.0,14009.2,0.0,-23.390557939914164,-39.87467811158798,0,1.0,High Success
Banggai,Sulawesi Tengah,Minyak Goreng Curah,0.028075171063359713,0.07326492295915255,0.1181804455336604,17874.272727272728,16330.138888888889,17170.210007440477,251826.58874458642,1431436.0531045753,4117583.9258354055,-65.23601998436122,-93.88411764567752,-4.892608291847071,15846.613343253968,20000.0,15806.5,0.0,26.209932474399412,-0.2531351171702866,0,1.0,High Success
Banggai Kepulauan,Sulawesi Tengah,Minyak Goreng Curah,0.05078505927792467,0.15420167822170278,0.2010778403494517,17198.57741374787,15993.486215828925,18848.228525958995,762881.3160149887,6082253.000724367,14363805.03652302,-57.65569787908602,-94.68886333339111,-15.145944915716269,15846.613343253968,25000.0,17196.329265873017,0.0,57.76241559299926,8.517377772668592,0,1.0,High Success
Bangka,Bangka Belitung,Minyak Goreng Curah,0.09745997327692184,0.006259607159023726,0.049848676568682686,14607.186789772728,14025.166666666666,14621.643337673611,2026682.612780814,7707.441176470592,531250.8495505892,-98.5491898633215,281.49258763450126,-4.07940925128494,14479.980003720239,14370.0,14006.6,61.0,-0.7595314613140498,-3.269203435354303,3,0.9999980650637764,Moderate Success
Bangka Barat,Bangka Belitung,Minyak Goreng Curah,0.10207917676750183,0.05250421548166801,0.0854520410841806,14681.482244318182,14295.777777777777,15109.976671006945,2246022.6229607365,563383.2418300654,1667141.5244637846,-66.20663371627849,34.72297282518602,-5.3884854421479975,14479.980003720239,17300.0,14006.6,61.0,19.47530311198796,-3.269203435354303,3,1.0,Moderate Success
Bangka Selatan,Bangka Belitung,Minyak Goreng Curah,0.09520394014637681,0.031797547130494416,0.2300414140660338,14395.936789772728,14356.785185185185,16726.076671006944,1878407.0406826003,208401.8855192447,14804720.86922941,-98.59232816775092,-87.31210769000893,-14.165255441694224,14479.980003720239,24500.0,14046.06666666667,0.0,69.19912868460723,-2.9966432062895594,0,1.0,High Success
Bangka Tengah,Bangka Belitung,Minyak Goreng Curah,0.09757924900898972,0.0204808588646517,0.22321533045328587,14511.611032196968,14370.706172839506,17075.565559895833,2005146.926447239,86626.85532639375,14527745.764374083,-99.40371440461998,-86.19781100957593,-15.840525911534305,14479.980003720239,24500.0,14109.822222222221,0.0,69.19912868460723,-2.55634180021599,0,1.0,High Success
Bangkalan,Jawa Timur,Minyak Goreng Curah,0.06259262129091045,0.04342566926312175,0.09010585340308067,17340.772727272728,15025.777777777777,18141.976671006945,1178102.7554112545,425762.0653594773,2672238.500505453,-84.06721311443778,-55.91326316163708,-17.17673299739839,18979.980003720237,20000.0,14765.6,0.0,5.374188993243569,-22.204343750068137,0,0.9999999559492788,High Success
Bangli,Bali,Minyak Goreng Curah,0.07100538540107464,0.06378351529681221,0.16290423521763836,18790.954545454544,15209.444444444445,17454.53800843254,1780246.9978355025,941116.9673202623,8085026.862990631,-88.35975460232243,-77.98093898754229,-12.86252069750261,15415.102678571428,22500.0,13829.0,0.0,45.96075335441849,-10.28927741607763,0,1.0,High Success
Banjar,Jawa Barat,Minyak Goreng Curah,0.09146177578187936,0.033371789812093273,0.07603261964577987,18057.68181818182,15259.111111111111,17507.40333581349,2727741.7510822504,259308.92810457502,1771917.0306173642,-85.3656280952259,53.94297272101175,-12.841951382380213,17237.5,19229.0,15187.0,61.0,11.553299492385786,-11.89557650471356,3,0.9999999999064819,Moderate Success
Banjar,Kalimantan Selatan,Minyak Goreng Curah,0.0798415445376315,0.033561686978848225,0.033871357275670984,15912.636363636364,13336.5,16568.236669146823,1614143.4805194803,200341.67647058828,314932.7162076398,-36.385879852984196,412.53597909950133,-19.505616280608336,17237.5,16621.0,13345.6,30.0,-3.5765047135605514,-22.578100072516314,1,0.9999992669043034,High Success
Banjar Baru,Kalimantan Selatan,Minyak Goreng Curah,0.058182508672607394,0.04824801988588266,0.06286121667068822,15914.863636363636,13267.944444444445,16949.57000248016,857414.3138528141,409794.64379084966,1135227.5832711312,-63.90198319441497,-24.47203305418326,-21.72105579962794,17237.5,18833.0,12551.0,0.0,9.255982596084118,-27.18781725888325,0,0.9999999874404876,High Success
Banjarmasin,Kalimantan Selatan,Minyak Goreng Curah,0.07000052232803718,0.031870217635230166,0.049244405540826916,16017.5,12829.944444444445,16218.403335813491,1257164.2619047621,167193.5849673204,637866.790289978,-73.78863619921124,97.08884065484077,-20.89267865158248,17237.5,16000.0,12358.6,0.0,-7.179115300942712,-28.30398839738941,0,0.9999999987036601,High Success
Banjarnegara,Jawa Tengah,Minyak Goreng Curah,0.11859947566408506,0.04953934601699572,0.02443324594312189,17097.409090909092,14091.944444444445,16640.143337673613,4111744.7294372264,487351.58496731974,165301.37233704812,194.82609737420324,2387.42322662235,-15.31356336011839,16729.980003720237,17000.0,13519.4,0.0,1.613988756828873,-19.1905788471134,0,0.9999944997161729,High Success
Bantaeng,Sulawesi Selatan,Minyak Goreng Curah,0.030654906712511445,0.07448586137239499,0.02671030613937324,16042.193181818182,14793.222222222223,16009.726671006945,241839.63649891768,1214152.5359477121,182862.8845549303,563.9688195353782,32.25189851266473,-7.598533527669586,15765.480003720239,16859.0,13946.2,61.0,6.936166840601869,-11.539642327990872,4,0.811431983502571,Low Impact
Bantul,Yogyakarta,Minyak Goreng Curah,0.07087777623491086,0.04724263173818955,0.04998187908492677,16646.363636363636,13691.555555555555,16978.685004340277,1392063.0995670978,418382.73202614393,720167.0738235938,-41.9047680415576,93.29724312112694,-19.36033001345175,17573.730003720237,18125.0,13249.4,0.0,3.136898064116515,-24.6067852573404,0,0.9999999126416343,High Success
Banyu Asin,Sumatera Selatan,Minyak Goreng Curah,0.06185456130756841,0.08062714343461262,0.052937559166450904,15717.681818181818,13776.055555555555,17490.976671006945,945192.8939393942,1233707.820261438,857345.6471200337,43.89853431992886,10.246421278798568,-21.239071924492624,17779.980003720237,18400.0,12747.0,0.0,3.4871805038590136,-28.30700598463637,0,0.999999838330538,High Success
Banyumas,Jawa Tengah,Minyak Goreng Curah,0.08575823118188994,0.10494265979767504,0.04141992833142705,17822.81818181818,14126.833333333334,16727.810004340277,2336169.6796536734,2197828.3823529407,480061.4807571871,357.82227286521083,386.6396853938167,-15.548817629636405,16729.980003720237,17858.0,12037.0,0.0,6.742506542320589,-28.051318666708873,0,0.977647099104679,High Success
Banyuwangi,Jawa Timur,Minyak Goreng Curah,0.10470015414806086,0.05005563603315302,0.09773860559448536,17889.545454545456,14819.777777777777,17575.976671006945,3508271.9740259713,550287.1241830075,2951013.6104012867,-81.35260636401544,18.883625668839496,-15.681625805613125,18979.980003720237,20000.0,14264.0,0.0,5.374188993243569,-24.847128410018687,0,0.9999999156676536,High Success
Barito Kuala,Kalimantan Selatan,Minyak Goreng Curah,0.0665810214143884,0.05716651816391891,0.12083316365503725,15437.045454545454,13413.611111111111,17876.90333581349,1056402.140692641,587996.7222222212,4666130.452417959,-87.39862230132196,-77.36020988986238,-24.966808517451085,17237.5,22000.0,12383.0,0.0,27.628716461203773,-28.16243654822335,0,1.0,High Success
Barito Selatan,Kalimantan Tengah,Minyak Goreng Curah,0.05126642417225799,0.040347967802552114,0.08488936149286852,14702.172727272728,13961.333333333334,17447.260478670636,568105.6316017328,317319.7647058822,2193618.1145671913,-85.53441172833811,-74.10189003140039,-19.979796539398638,17237.5,20000.0,13429.8,30.0,16.02610587382161,-22.089630166787533,1,0.9999999999441522,High Success
Barito Timur,Kalimantan Tengah,Minyak Goreng Curah,0.031642222271928436,0.03583334739230837,0.06087634405140189,15911.890909090907,14630.277777777777,17578.07000248016,253499.75218855194,274839.97712418326,1145089.6915300621,-75.99838867146349,-77.86201779095339,-16.769714902070966,17237.5,18821.0,14528.8,30.0,9.186366932559826,-15.713995649021035,1,0.9999999998114131,High Success
Barito Utara,Kalimantan Tengah,Minyak Goreng Curah,0.05206473514485598,0.05454982372401082,0.04544832768814179,15599.392424242424,15042.277777777777,17350.236669146823,659633.4853896113,673308.2124183006,621794.1355528787,8.284747944690285,6.085510890688461,-13.302175269304477,17237.5,18000.0,15144.2,0.0,4.423495286439449,-12.143872371283534,0,0.9999999999343361,High Success
Barru,Kalimantan Selatan,Minyak Goreng Curah,0.07104951458560073,0.03366229584156792,0.04282436644119796,16272.390909090907,14171.833333333334,15949.285698784724,1336672.3599134195,227582.85294117656,466513.66378398903,-51.21625139653898,186.523732032068,-11.144401066104331,15913.292503720239,17000.0,13989.6,0.0,6.828929311930319,-12.088588852812917,0,0.9999999999252891,High Success
Barru,Sulawesi Selatan,Minyak Goreng Curah,0.09202500939906266,0.03800135109982711,0.12752222274171002,15692.136363636364,14074.333333333334,17176.393337673613,2085335.2662337641,286057.7647058821,4797728.872402156,-94.03764213623316,-56.534949729460934,-18.060019605724893,15765.480003720239,20000.0,13712.2,0.0,26.859442245212488,-13.02389780225986,0,1.0,High Success
Batam,Kepulauan Riau,Minyak Goreng Curah,0.15448380269251316,0.07391294046693354,0.06291411149401044,17555.636363636364,12795.888888888889,15176.636672247025,7355277.385281386,894503.163398693,911690.0391115636,-1.8851665561268087,706.7739110596249,-15.686926127128844,16039.940011160716,14500.0,12739.4,0.0,-9.600659416987927,-20.57700969495007,0,0.9999999833729493,High Success
Batang,Jawa Tengah,Minyak Goreng Curah,0.08357297608936708,0.04748835384206349,0.09870888181700373,16137.181818181818,14501.333333333334,17508.310004340277,1818809.1082251086,474231.1764705883,2986764.080626978,-84.1222418755271,-39.10435979786839,-17.17456836360288,16729.980003720237,20270.0,14004.2,0.0,21.15973835887772,-16.292786979506886,0,1.0,High Success
Batang Hari,Jambi,Minyak Goreng Curah,0.07841108644447134,0.03650314787503731,0.05761111073506721,15564.954545454546,14585.777777777777,17309.310004340277,1489534.8073593068,283478.3006535949,994424.9428665636,-71.49324313643717,49.78856051875796,-15.73449332110627,17929.980003720237,18600.0,13915.6,0.0,3.7368697351627995,-22.389205135127337,0,0.999999895368041,High Success
Batu,Jawa Timur,Minyak Goreng Curah,0.11875011648070179,0.043260666786964545,0.09621997704136379,16314.916666666668,13689.111111111111,16608.94037960737,3753511.9966931264,350700.92810457456,2553961.5234881234,-86.2683550680279,46.96822807129424,-17.579864830397344,17987.987816220237,18612.102564102563,13292.2,0.0,3.469619583128389,-26.10513118085349,0,0.9999999171505668,High Success
Batu Bara,Sumatera Utara,Minyak Goreng Curah,0.1268812430927286,0.031170279184936873,0.024820009670575908,17011.31818181818,13711.055555555555,16190.028335813491,4658764.798701296,182651.46732025986,161472.70120887895,13.116004100274722,2785.17177443807,-15.311726013315694,16051.75,17000.0,13117.8,0.0,5.907455573379849,-18.278069369383402,0,0.9999999946262736,High Success
Bau-Bau,Sulawesi Tenggara,Minyak Goreng Curah,0.08163660071213329,0.13433979455559159,0.1866537195641455,16529.386363636364,16206.518518518518,17896.914450024804,1820888.225889852,4740114.355846041,11159111.623775914,-57.522475662429784,-83.68249832710502,-9.445180822797882,16159.440011160716,24631.5,15592.6,0.0,52.42793056558861,-3.507794891216652,0,1.0,High Success
Bekasi,Jawa Barat,Minyak Goreng Curah,0.1134399006362715,0.05975020309464088,0.13863588558294182,18136.659090909092,14919.416666666666,19975.40333581349,4232980.369450321,794662.0214285696,7669065.310842625,-89.63808509617117,-44.80448140837087,-25.31106173001298,23300.0,20677.0,14656.8,30.0,-11.257510729613735,-37.095278969957086,1,1.0,High Success
Belitung,Bangka Belitung,Minyak Goreng Curah,0.1040320478409145,0.05536060370010705,0.042761729404338096,14162.724668560606,14300.167901234568,15471.81000434028,2170840.5216349824,626734.9415960622,437716.3500280207,43.182894940054524,395.9468663887046,-7.572753949130917,14479.980003720239,16138.0,13900.11111111111,61.0,11.450430151518013,-4.004624954317253,3,0.9999999999999813,Moderate Success
Belitung Timur,Bangka Belitung,Minyak Goreng Curah,0.07880694057589603,0.023031432514800172,0.0500008774688023,13958.542850378786,14046.167901234568,14739.143337673611,1210066.1261623981,104654.42917776128,543124.9283266312,-80.73105767761355,122.79701465565462,-4.701599140214483,14479.980003720239,15075.0,13900.11111111111,61.0,4.109259792671587,-4.004624954317253,3,0.9999999749906804,Moderate Success
Belu,Nusa Tenggara Timur,Minyak Goreng Curah,0.056624194762020484,0.0893230443570196,0.16158833563494024,17702.762719298244,16449.38888888889,18322.705419146823,1004815.1505921066,2158870.3873015866,8765954.54113522,-75.37210149595408,-88.5372990941614,-10.224017072830076,19968.4375,24000.0,15252.95,61.0,20.18967432980172,-23.614704455468782,4,0.9927669912197458,Low Impact
Bener Meriah,Aceh,Minyak Goreng Curah,0.05097816232471434,0.04046187891534468,0.02898411181472308,15805.818181818182,13681.444444444445,15280.653335813491,649235.5844155846,306447.4379084972,196157.01287182485,56.22558348639799,230.97750363878933,-10.46557929313766,15075.0,15640.0,13072.0,0.0,3.7479270315091213,-13.286898839137645,0,0.9999999866259942,High Success
Bengkalis,Riau,Minyak Goreng Curah,0.13250637001390908,0.0609739263064898,0.07582501123597486,18214.0,15195.444444444445,18400.14333767361,5824842.380952374,858450.2614379083,1946558.1366599705,-55.89906896328859,199.2380382199636,-17.416706133303116,18646.980003720237,19611.0,15282.6,30.0,5.169845176470575,-18.042492688086824,1,0.9999999390030779,High Success
Bengkayang,Kalimantan Barat,Minyak Goreng Curah,0.0442583871135826,0.07250376832111514,0.03846181798751133,16605.045454545456,13684.055555555555,16805.726671006945,540096.4264069265,984352.8790849681,417805.55356534786,135.60071681311626,29.269805486788826,-18.575043951160193,17292.480003720237,17750.0,12729.4,0.0,2.6457743260731497,-26.387655227813212,0,0.9999990136277421,High Success
Bengkulu,Bengkulu,Minyak Goreng Curah,0.04754945834400949,0.02974634333057468,0.11404334795306527,15691.0,14752.555555555555,17474.976671006945,556663.0476190476,192575.79084967248,3971669.7210783674,-95.15126371592184,-85.98415561433177,-15.578968525710305,20599.980003720237,17000.0,14087.8,0.0,-17.47564804951316,-31.612554975995977,0,1.0,High Success
Bengkulu Selatan,Bengkulu,Minyak Goreng Curah,0.05078404424281807,0.11775099107474131,0.12098199094694854,16111.189393939394,15630.10185185185,20264.310004340277,669437.0933742186,3387292.951434277,6010423.803804067,-43.64302648191929,-88.86206505187664,-22.86881789459329,21304.980003720237,23100.0,13872.2,0.0,8.425354053213475,-34.88752396116935,0,0.9999999850346218,High Success
Bengkulu Tengah,Bengkulu,Minyak Goreng Curah,0.01602612119982124,0.07124366602836626,0.11056520236470639,14992.5,15021.22037037037,18481.893337673613,57730.452380952425,1145256.99567175,4175705.3820375674,-72.57332855430253,-98.617468257476,-18.724666916289273,21304.980003720237,19000.0,14135.666666666666,0.0,-10.81897285666424,-33.650880384781765,0,1.0,High Success
Bengkulu Utara,Bengkulu,Minyak Goreng Curah,0.07927141118572918,0.05209077694664978,0.10936212176277794,15558.14393939394,14166.824074074075,18463.164171006945,1521068.4187710446,544586.249909222,4077050.7526701638,-86.64264236709442,-62.691942998873415,-23.26979307089461,21304.980003720237,19461.125,13928.166666666666,30.0,-8.654572796586836,-34.62483107595241,1,0.9999999999999742,High Success
Berau,Kalimantan Timur,Minyak Goreng Curah,0.093910674413631,0.05869846566484033,0.23368185131184677,15686.318181818182,15667.150000000001,17672.303338913687,2170061.0844155806,845733.4373529424,17054393.687437456,-95.04096449951238,-87.2756479990603,-11.346304442943895,15439.940011160714,24000.0,14879.2,0.0,55.441018440820834,-3.6317499339724364,0,1.0,High Success
Biak Numfor,Papua Barat,Minyak Goreng Curah,0.057553895838114905,0.1446442870814743,0.0057345000042105,19401.526443001443,17001.027513227513,15798.082507905507,1246870.2214621913,6047180.208466868,8207.291717268436,73580.58083939413,15092.224967935912,7.614500080753733,15854.940011160714,15822.450009300595,16109.0,0.0,-0.2049203707945144,1.6024027127220075,4,1.0,Low Impact
Bima,Nusa Tenggara Barat,Minyak Goreng Curah,0.06220426875133653,0.1128383312285839,0.14882921239913321,18161.522727272728,17037.88888888889,21974.560004340277,1276276.8599365738,3696109.8730158727,10695885.445397155,-65.44362884321608,-88.06759041640817,-22.46539231946545,22729.980003720237,25000.0,17145.5,0.0,9.98689834266562,-24.568785378633066,0,0.9999999995782494,High Success
Bintan,Kepulauan Riau,Minyak Goreng Curah,0.17122993717710236,0.03667644505148448,0.07206916216366882,17021.534090909092,13603.555555555555,15419.970005580355,8494871.085091999,248931.20261437944,1234997.289185967,-79.84358307551757,587.8453223724309,-11.779623756514802,16039.940011160714,16400.0,13106.6,61.0,2.24477141802746,-18.2877243251513,3,0.9999983965691394,Moderate Success
Bireuen,Aceh,Minyak Goreng Curah,0.0760614545514493,0.039580601058460896,0.02764330610436451,18087.772727272728,14167.111111111111,15468.486669146825,1892776.9458874443,314432.4575163395,182841.85575376975,71.96962709664288,935.198936307241,-8.413076119666023,15075.0,15857.0,13707.6,0.0,5.1873963515754555,-9.070646766169151,0,0.999999999793487,High Success
Bitung,Sulawesi Utara,Minyak Goreng Curah,0.11294242067776183,0.10095172122572964,0.12855706120976365,15837.545454545454,15162.722222222223,20888.310004340277,3199557.5930735967,2343051.388888889,7211049.561095725,-67.50748460349148,-55.62979333361534,-27.41048835893552,22396.980003720237,23600.0,14813.8,0.0,5.371349155466212,-33.858046944099776,0,0.999999894126445,High Success
Blitar,Jawa Timur,Minyak Goreng Curah,0.06829403546127709,0.06681015497135298,0.10735608296304243,15107.181818181818,14291.0,16262.976671006945,1064467.6405919658,911612.3428571437,3048269.7237076066,-70.09410500103806,-65.07961115405315,-12.125558013758422,18979.980003720237,15565.0,13593.7,61.0,-17.99253741600819,-28.37874435412724,3,1.0,Moderate Success
Blora,Jawa Tengah,Minyak Goreng Curah,0.09585906348509897,0.08366488417352469,0.09618753619744816,16324.272727272728,13145.944444444445,17878.643337673613,2448691.3506493527,1209678.643790849,2957377.215436003,-59.09623441078323,-17.20057428357699,-26.471241714725046,16729.980003720237,20050.0,12146.0,30.0,19.844733798495227,-27.39979367997391,1,0.9999999999987219,High Success
Boalemo,Gorontalo,Minyak Goreng Curah,0.06411294045860949,0.09309294058770748,0.12736959220520225,18021.272727272728,15041.277777777777,19201.643337673613,1334941.7316017346,1960663.0359477117,5981475.30267559,-67.22107947063357,-77.68206564349437,-21.666716159304976,20479.980003720237,22000.0,13648.6,0.0,7.421979884763793,-33.35638024294604,0,0.9999999833708771,High Success
Bogor,Jawa Barat,Minyak Goreng Curah,0.09886736996018758,0.09063781023548266,0.16365678003997194,18043.75,14587.722222222223,19328.486669146823,3182435.1686046505,1748210.7206349212,10006073.95707053,-82.52850490476743,-68.19496655473083,-24.527344163431405,23300.0,21400.0,14033.5,0.0,-8.15450643776824,-39.77038626609442,0,1.0,High Success
Bojonegoro,Jawa Timur,Minyak Goreng Curah,0.04140418280524022,0.07093777316768159,0.04012222466614797,15989.09090909091,13762.111111111111,15851.976671006945,438264.1818181822,953070.9281045748,404517.076547118,135.60709383144209,8.342566291421644,-13.183627526516425,16729.980003720237,15552.0,12590.6,30.0,-7.041132167870432,-24.74228900931002,1,0.9999999936003371,High Success
Bolaang Mongondow,Sulawesi Utara,Minyak Goreng Curah,0.06445788923744389,0.1880680937709065,0.15949627006534298,16227.227272727272,15272.166666666666,20841.310004340277,1094059.1363636362,8249574.617647066,11049715.329585312,-25.341292770148982,-90.09875726450325,-26.72165682730029,22396.980003720237,24556.0,15189.2,0.0,9.639781773797809,-32.18192811049968,0,0.999999964234507,High Success
Bolaang Mongondow Selatan,Sulawesi Utara,Minyak Goreng Curah,0.07575382388474136,0.09834543912518237,0.15417247155247404,19124.5,16974.944444444445,21763.976671006945,2098888.166666664,2786924.2908496736,11258749.922640864,-75.24659211725371,-81.35771572254315,-22.004398823594805,22396.980003720237,25000.0,15888.8,30.0,11.622191901976919,-29.05829269231477,1,0.9999995512763323,High Success
